session_id,customer_id,session_start,session_end,num_events,session_duration
8145,2684.0,2022-05-22 06:35:33.648681,2022-05-22 07:29:18.648681,21,53.75
8146,2684.0,2022-05-25 05:19:48.648681,2022-05-25 05:45:48.648681,99,26.0
8147,2686.0,2022-05-21 23:32:33.648681,2022-05-21 23:32:33.648681,2,0.0
8148,2686.0,2022-05-25 09:09:18.648681,2022-05-25 09:09:18.648681,2,0.0
8149,2687.0,2022-05-25 06:45:03.648681,2022-05-25 06:45:03.648681,2,0.0
8150,2688.0,2022-05-22 12:00:18.648681,2022-05-22 14:26:48.648681,38,146.5
8151,2688.0,2022-05-25 05:41:48.648681,2022-05-25 05:41:48.648681,2,0.0
8152,2689.0,2022-05-23 19:46:03.648681,2022-05-23 19:46:03.648681,2,0.0
8153,2689.0,2022-05-25 05:22:18.648681,2022-05-25 05:22:18.648681,2,0.0
8154,2689.0,2022-05-25 07:01:18.648681,2022-05-25 07:01:18.648681,2,0.0
8155,2689.0,2022-05-25 09:24:48.648681,2022-05-25 09:24:48.648681,2,0.0
8156,2690.0,2022-05-24 14:34:18.648681,2022-05-24 15:27:18.648681,23,53.0
8157,2690.0,2022-05-25 08:45:18.648681,2022-05-25 08:58:33.648681,41,13.25
8158,2691.0,2022-05-24 02:40:18.648681,2022-05-24 04:27:03.648681,43,106.75
8159,2691.0,2022-05-25 08:46:03.648681,2022-05-25 09:12:18.648681,89,26.25
8160,2692.0,2022-05-23 03:33:33.648681,2022-05-23 03:33:33.648681,2,0.0
8161,2692.0,2022-05-25 07:06:48.648681,2022-05-25 07:06:48.648681,2,0.0
8162,2693.0,2022-05-25 05:32:48.648681,2022-05-25 05:54:03.648681,81,21.25
8163,2693.0,2022-05-25 06:47:03.648681,2022-05-25 06:53:33.648681,29,6.5
8164,2693.0,2022-05-25 08:31:03.648681,2022-05-25 08:59:03.648681,87,28.0
8165,2694.0,2022-05-22 16:09:48.648681,2022-05-22 16:09:48.648681,2,0.0
8166,2694.0,2022-05-25 01:25:48.648681,2022-05-25 02:51:03.648681,46,85.25
8167,2694.0,2022-05-25 06:40:48.648681,2022-05-25 06:40:48.648681,2,0.0
8168,2694.0,2022-05-25 09:32:33.648681,2022-05-25 09:32:33.648681,2,0.0
8169,2695.0,2022-05-25 05:39:48.648681,2022-05-25 05:43:18.648681,17,3.5
8170,2696.0,2022-05-24 21:11:33.648681,2022-05-24 21:11:33.648681,2,0.0
8171,2696.0,2022-05-25 06:58:48.648681,2022-05-25 06:58:48.648681,2,0.0
8172,2697.0,2022-05-24 16:48:48.648681,2022-05-24 16:48:48.648681,2,0.0
8173,2697.0,2022-05-25 06:20:48.648681,2022-05-25 06:20:48.648681,2,0.0
8174,2698.0,2022-05-21 18:03:03.648681,2022-05-21 19:41:18.648681,31,98.25
8175,2698.0,2022-05-25 04:59:18.648681,2022-05-25 04:59:18.648681,2,0.0
8176,2698.0,2022-05-25 07:14:18.648681,2022-05-25 07:14:18.648681,2,0.0
8177,2699.0,2022-05-24 06:35:48.648681,2022-05-24 08:06:03.648681,29,90.25
8178,2699.0,2022-05-25 06:05:03.648681,2022-05-25 06:14:18.648681,35,9.25
8179,2700.0,2022-05-24 03:51:03.648681,2022-05-24 03:51:03.648681,2,0.0
8180,2701.0,2022-05-25 05:30:33.648681,2022-05-25 05:56:18.648681,92,25.75
8181,2701.0,2022-05-25 07:07:18.648681,2022-05-25 07:22:33.648681,53,15.25
8182,2702.0,2022-05-24 13:22:33.648681,2022-05-24 13:52:33.648681,7,30.0
8183,2703.0,2022-05-25 05:20:03.648681,2022-05-25 05:20:03.648681,2,0.0
8184,2703.0,2022-05-25 06:22:03.648681,2022-05-25 06:25:48.648681,18,3.75
8185,2703.0,2022-05-25 07:05:33.648681,2022-05-25 07:05:33.648681,2,0.0
8186,2704.0,2022-05-22 11:11:18.648681,2022-05-22 11:11:18.648681,2,0.0
8187,2704.0,2022-05-23 19:47:33.648681,2022-05-23 21:00:03.648681,37,72.5
8188,2704.0,2022-05-25 05:45:33.648681,2022-05-25 05:52:03.648681,27,6.5
8189,2705.0,2022-05-24 16:07:03.648681,2022-05-24 16:07:03.648681,2,0.0
8190,2705.0,2022-05-25 06:07:18.648681,2022-05-25 06:07:18.648681,2,0.0
8191,2705.0,2022-05-25 06:56:33.648681,2022-05-25 07:02:33.648681,25,6.0
8192,2705.0,2022-05-25 09:30:18.648681,2022-05-25 09:30:18.648681,2,0.0
8193,2706.0,2022-05-22 18:31:18.648681,2022-05-22 19:22:18.648681,19,51.0
8194,2706.0,2022-05-25 06:33:18.648681,2022-05-25 06:38:03.648681,19,4.75
8195,2707.0,2022-05-22 06:33:18.648681,2022-05-22 06:33:18.648681,2,0.0
8196,2707.0,2022-05-25 07:53:18.648681,2022-05-25 07:53:18.648681,2,0.0
8197,2708.0,2022-05-23 20:53:03.648681,2022-05-23 21:47:18.648681,17,54.25
8198,2708.0,2022-05-25 00:54:03.648681,2022-05-25 04:12:33.648681,120,198.5
8199,2708.0,2022-05-25 05:55:48.648681,2022-05-25 05:55:48.648681,2,0.0
8200,2709.0,2022-05-23 14:11:18.648681,2022-05-23 15:53:48.648681,40,102.5
8201,2709.0,2022-05-25 06:00:48.648681,2022-05-25 06:00:48.648681,2,0.0
8202,2710.0,2022-05-24 16:02:33.648681,2022-05-24 16:02:33.648681,2,0.0
8203,2710.0,2022-05-25 08:37:48.648681,2022-05-25 08:55:33.648681,59,17.75
8204,2711.0,2022-05-25 05:51:18.648681,2022-05-25 05:51:18.648681,2,0.0
8205,2711.0,2022-05-25 07:12:18.648681,2022-05-25 07:12:18.648681,2,0.0
8206,2712.0,2022-05-25 06:11:03.648681,2022-05-25 06:14:33.648681,17,3.5
8207,2712.0,2022-05-25 09:01:03.648681,2022-05-25 09:01:03.648681,2,0.0
8208,2713.0,2022-05-23 15:06:03.648681,2022-05-23 16:06:03.648681,13,60.0
8209,2713.0,2022-05-25 05:19:18.648681,2022-05-25 05:19:18.648681,2,0.0
8210,2713.0,2022-05-25 06:41:03.648681,2022-05-25 06:53:33.648681,44,12.5
8211,2713.0,2022-05-25 08:54:03.648681,2022-05-25 08:54:03.648681,2,0.0
8212,2714.0,2022-05-25 04:14:03.648681,2022-05-25 04:17:03.648681,8,3.0
8213,2714.0,2022-05-25 05:33:48.648681,2022-05-25 05:33:48.648681,2,0.0
8214,2714.0,2022-05-25 07:56:18.648681,2022-05-25 07:56:18.648681,2,0.0
8215,2715.0,2022-05-22 03:54:03.648681,2022-05-22 07:22:18.648681,57,208.25
8216,2715.0,2022-05-25 08:48:33.648681,2022-05-25 08:48:33.648681,2,0.0
8217,2716.0,2022-05-25 05:38:03.648681,2022-05-25 05:49:18.648681,40,11.25
8218,2717.0,2022-05-23 05:32:03.648681,2022-05-23 05:32:03.648681,2,0.0
8219,2717.0,2022-05-25 06:38:03.648681,2022-05-25 06:38:03.648681,2,0.0
8220,2717.0,2022-05-25 08:11:18.648681,2022-05-25 08:11:18.648681,2,0.0
8221,2718.0,2022-05-23 00:03:33.648681,2022-05-23 00:03:33.648681,2,0.0
8222,2718.0,2022-05-24 05:15:03.648681,2022-05-24 05:15:03.648681,2,0.0
8223,2718.0,2022-05-25 06:56:03.648681,2022-05-25 06:56:03.648681,2,0.0
8224,2719.0,2022-05-25 05:23:33.648681,2022-05-25 05:26:18.648681,12,2.75
8225,2720.0,2022-05-21 21:33:48.648681,2022-05-21 23:54:18.648681,45,140.5
8226,2720.0,2022-05-25 06:04:03.648681,2022-05-25 06:04:03.648681,2,0.0
8227,2721.0,2022-05-22 16:41:03.648681,2022-05-22 16:57:03.648681,6,16.0
8228,2721.0,2022-05-25 04:53:18.648681,2022-05-25 04:53:18.648681,2,0.0
8229,2721.0,2022-05-25 08:04:33.648681,2022-05-25 08:04:33.648681,2,0.0
8230,2722.0,2022-05-24 21:51:03.648681,2022-05-25 00:02:03.648681,49,131.0
8231,2722.0,2022-05-25 08:00:18.648681,2022-05-25 08:00:18.648681,2,0.0
8232,2723.0,2022-05-25 05:47:03.648681,2022-05-25 05:49:48.648681,13,2.75
8233,2723.0,2022-05-25 09:01:33.648681,2022-05-25 09:01:33.648681,2,0.0
8234,2724.0,2022-05-24 03:57:18.648681,2022-05-24 05:23:48.648681,28,86.5
8235,2724.0,2022-05-25 07:26:33.648681,2022-05-25 07:35:48.648681,30,9.25
8236,2725.0,2022-05-22 04:50:33.648681,2022-05-22 04:50:33.648681,2,0.0
8237,2725.0,2022-05-25 06:36:03.648681,2022-05-25 06:36:03.648681,2,0.0
8238,2725.0,2022-05-25 09:25:48.648681,2022-05-25 09:25:48.648681,2,0.0
8239,2726.0,2022-05-24 02:05:33.648681,2022-05-24 02:39:03.648681,9,33.5
8240,2726.0,2022-05-25 05:25:03.648681,2022-05-25 05:32:48.648681,29,7.75
8241,2726.0,2022-05-25 09:22:03.648681,2022-05-25 09:22:03.648681,2,0.0
8242,2727.0,2022-05-22 04:38:48.648681,2022-05-22 04:38:48.648681,2,0.0
8243,2727.0,2022-05-25 05:08:18.648681,2022-05-25 05:25:33.648681,61,17.25
8244,2727.0,2022-05-25 06:09:18.648681,2022-05-25 06:09:18.648681,2,0.0
8245,2728.0,2022-05-22 17:27:33.648681,2022-05-22 17:27:33.648681,2,0.0
8246,2728.0,2022-05-25 04:44:18.648681,2022-05-25 05:18:48.648681,118,34.5
8247,2729.0,2022-05-22 20:24:33.648681,2022-05-23 00:57:48.648681,85,273.25
8248,2730.0,2022-05-24 22:37:03.648681,2022-05-24 22:37:03.648681,2,0.0
8249,2730.0,2022-05-25 06:43:03.648681,2022-05-25 06:43:03.648681,2,0.0
8250,2730.0,2022-05-25 09:26:33.648681,2022-05-25 09:26:33.648681,2,0.0
8251,2731.0,2022-05-22 21:49:18.648681,2022-05-22 22:53:48.648681,19,64.5
8252,2731.0,2022-05-24 21:46:18.648681,2022-05-24 23:04:33.648681,35,78.25
8253,2731.0,2022-05-25 07:54:03.648681,2022-05-25 07:54:03.648681,2,0.0
8254,2732.0,2022-05-25 05:14:03.648681,2022-05-25 05:14:03.648681,2,0.0
8255,2733.0,2022-05-25 05:08:33.648681,2022-05-25 05:08:33.648681,2,0.0
8256,2733.0,2022-05-25 06:07:33.648681,2022-05-25 06:11:33.648681,16,4.0
8257,2734.0,2022-05-21 23:40:18.648681,2022-05-22 01:26:03.648681,34,105.75
8258,2734.0,2022-05-23 15:49:48.648681,2022-05-23 15:49:48.648681,2,0.0
8259,2734.0,2022-05-25 04:42:18.648681,2022-05-25 05:16:03.648681,113,33.75
8260,2734.0,2022-05-25 07:28:18.648681,2022-05-25 07:28:18.648681,2,0.0
8261,2735.0,2022-05-25 04:48:18.648681,2022-05-25 04:48:18.648681,2,0.0
8262,2735.0,2022-05-25 06:37:33.648681,2022-05-25 06:37:33.648681,2,0.0
8263,2736.0,2022-05-23 08:01:33.648681,2022-05-23 12:33:03.648681,99,271.5
8264,2736.0,2022-05-25 06:10:33.648681,2022-05-25 06:31:48.648681,87,21.25
8265,2737.0,2022-05-25 04:39:18.648681,2022-05-25 04:51:18.648681,40,12.0
8266,2737.0,2022-05-25 08:08:48.648681,2022-05-25 08:08:48.648681,2,0.0
8267,2738.0,2022-05-22 04:31:18.648681,2022-05-22 06:25:33.648681,29,114.25
8268,2738.0,2022-05-25 05:45:33.648681,2022-05-25 05:45:33.648681,2,0.0
8269,2739.0,2022-05-25 05:53:18.648681,2022-05-25 05:53:18.648681,2,0.0
8270,2740.0,2022-05-25 05:13:48.648681,2022-05-25 05:13:48.648681,2,0.0
8271,2740.0,2022-05-25 06:35:33.648681,2022-05-25 06:35:33.648681,2,0.0
8272,2740.0,2022-05-25 09:33:48.648681,2022-05-25 09:33:48.648681,2,0.0
8273,2741.0,2022-05-24 05:07:33.648681,2022-05-24 05:28:33.648681,10,21.0
8274,2741.0,2022-05-25 06:45:48.648681,2022-05-25 06:45:48.648681,2,0.0
8275,2742.0,2022-05-22 08:14:18.648681,2022-05-22 08:14:18.648681,2,0.0
8276,2742.0,2022-05-25 04:19:03.648681,2022-05-25 04:19:03.648681,2,0.0
8277,2742.0,2022-05-25 07:45:33.648681,2022-05-25 07:59:48.648681,44,14.25
8278,2743.0,2022-05-23 21:22:48.648681,2022-05-23 23:48:48.648681,51,146.0
8279,2743.0,2022-05-25 05:19:48.648681,2022-05-25 05:19:48.648681,2,0.0
8280,2743.0,2022-05-25 06:13:33.648681,2022-05-25 06:13:33.648681,2,0.0
8281,2744.0,2022-05-22 07:26:18.648681,2022-05-22 08:15:18.648681,13,49.0
8282,2744.0,2022-05-25 05:24:48.648681,2022-05-25 05:24:48.648681,2,0.0
8283,2744.0,2022-05-25 08:05:33.648681,2022-05-25 08:05:33.648681,2,0.0
8284,2745.0,2022-05-24 08:20:18.648681,2022-05-24 10:49:18.648681,48,149.0
8285,2745.0,2022-05-25 06:18:33.648681,2022-05-25 06:18:33.648681,2,0.0
8286,2745.0,2022-05-25 08:59:48.648681,2022-05-25 08:59:48.648681,2,0.0
8287,2746.0,2022-05-25 04:15:03.648681,2022-05-25 04:15:03.648681,2,0.0
8288,2746.0,2022-05-25 07:46:18.648681,2022-05-25 07:46:18.648681,2,0.0
8289,2746.0,2022-05-25 09:18:33.648681,2022-05-25 09:18:33.648681,2,0.0
8290,2747.0,2022-05-23 10:55:03.648681,2022-05-23 11:31:33.648681,18,36.5
8291,2747.0,2022-05-25 06:08:03.648681,2022-05-25 06:15:48.648681,32,7.75
8292,2747.0,2022-05-25 08:09:48.648681,2022-05-25 08:30:03.648681,53,20.25
8293,2748.0,2022-05-25 05:19:18.648681,2022-05-25 05:19:18.648681,2,0.0
8294,2748.0,2022-05-25 06:25:03.648681,2022-05-25 06:25:03.648681,2,0.0
8295,2748.0,2022-05-25 09:15:33.648681,2022-05-25 09:15:33.648681,2,0.0
8296,2749.0,2022-05-25 04:48:03.648681,2022-05-25 04:48:48.648681,4,0.75
8297,2749.0,2022-05-25 08:46:18.648681,2022-05-25 08:50:18.648681,16,4.0
8298,2751.0,2022-05-25 05:32:33.648681,2022-05-25 05:46:03.648681,58,13.5
8299,2751.0,2022-05-25 06:49:48.648681,2022-05-25 07:07:03.648681,70,17.25
8300,2752.0,2022-05-25 05:07:03.648681,2022-05-25 05:24:18.648681,61,17.25
8301,2753.0,2022-05-25 06:01:33.648681,2022-05-25 06:01:33.648681,2,0.0
8302,2753.0,2022-05-25 08:43:33.648681,2022-05-25 08:43:33.648681,2,0.0
8303,2754.0,2022-05-25 06:31:18.648681,2022-05-25 06:31:18.648681,2,0.0
8304,2755.0,2022-05-22 21:37:18.648681,2022-05-22 23:45:33.648681,46,128.25
8305,2755.0,2022-05-25 05:27:48.648681,2022-05-25 05:45:03.648681,67,17.25
8306,2756.0,2022-05-25 04:30:48.648681,2022-05-25 04:46:33.648681,35,15.75
8307,2757.0,2022-05-23 20:37:03.648681,2022-05-23 20:37:03.648681,2,0.0
8308,2757.0,2022-05-25 06:03:33.648681,2022-05-25 06:03:33.648681,2,0.0
8309,2758.0,2022-05-25 03:39:33.648681,2022-05-25 03:39:33.648681,2,0.0
8310,2758.0,2022-05-25 07:55:18.648681,2022-05-25 07:55:18.648681,2,0.0
8311,2759.0,2022-05-23 13:15:33.648681,2022-05-23 16:04:18.648681,66,168.75
8312,2759.0,2022-05-24 20:27:33.648681,2022-05-24 20:27:33.648681,2,0.0
8313,2759.0,2022-05-25 06:11:18.648681,2022-05-25 06:11:18.648681,2,0.0
8314,2760.0,2022-05-25 06:01:48.648681,2022-05-25 06:09:03.648681,32,7.25
8315,2760.0,2022-05-25 08:27:48.648681,2022-05-25 08:27:48.648681,2,0.0
8316,2761.0,2022-05-25 03:57:03.648681,2022-05-25 04:14:33.648681,18,17.5
8317,2761.0,2022-05-25 06:41:03.648681,2022-05-25 06:41:03.648681,2,0.0
8318,2761.0,2022-05-25 09:19:48.648681,2022-05-25 09:19:48.648681,2,0.0
8319,2762.0,2022-05-25 04:17:48.648681,2022-05-25 04:17:48.648681,2,0.0
8320,2762.0,2022-05-25 06:02:33.648681,2022-05-25 06:02:33.648681,2,0.0
8321,2763.0,2022-05-25 05:02:03.648681,2022-05-25 05:08:18.648681,22,6.25
8322,2763.0,2022-05-25 09:23:48.648681,2022-05-25 09:23:48.648681,2,0.0
8323,2764.0,2022-05-25 04:58:03.648681,2022-05-25 05:17:18.648681,63,19.25
8324,2764.0,2022-05-25 07:07:33.648681,2022-05-25 07:07:33.648681,2,0.0
8325,2765.0,2022-05-24 04:58:48.648681,2022-05-24 08:03:18.648681,55,184.5
8326,2765.0,2022-05-25 01:17:18.648681,2022-05-25 01:17:18.648681,2,0.0
8327,2766.0,2022-05-25 05:17:03.648681,2022-05-25 05:22:18.648681,22,5.25
8328,2766.0,2022-05-25 06:33:03.648681,2022-05-25 06:33:03.648681,2,0.0
8329,2767.0,2022-05-22 20:38:03.648681,2022-05-22 21:55:18.648681,18,77.25
8330,2767.0,2022-05-25 05:54:33.648681,2022-05-25 05:54:33.648681,2,0.0
8331,2767.0,2022-05-25 09:17:48.648681,2022-05-25 09:17:48.648681,2,0.0
8332,2768.0,2022-05-22 13:31:33.648681,2022-05-22 14:04:33.648681,11,33.0
8333,2768.0,2022-05-25 05:28:48.648681,2022-05-25 05:28:48.648681,2,0.0
8334,2769.0,2022-05-22 18:31:33.648681,2022-05-22 19:21:48.648681,13,50.25
8335,2769.0,2022-05-25 06:01:03.648681,2022-05-25 06:01:03.648681,2,0.0
8336,2769.0,2022-05-25 09:04:18.648681,2022-05-25 09:04:18.648681,2,0.0
8337,2770.0,2022-05-24 19:18:33.648681,2022-05-24 21:10:18.648681,54,111.75
8338,2770.0,2022-05-25 06:40:03.648681,2022-05-25 06:40:03.648681,2,0.0
8339,2771.0,2022-05-23 19:48:33.648681,2022-05-23 20:53:18.648681,33,64.75
8340,2771.0,2022-05-25 08:56:48.648681,2022-05-25 09:21:33.648681,89,24.75
8341,2772.0,2022-05-22 23:02:48.648681,2022-05-22 23:02:48.648681,2,0.0
8342,2772.0,2022-05-25 05:39:48.648681,2022-05-25 05:45:33.648681,29,5.75
8343,2773.0,2022-05-24 17:26:18.648681,2022-05-24 17:44:03.648681,6,17.75
8344,2773.0,2022-05-25 07:45:33.648681,2022-05-25 07:45:33.648681,2,0.0
8345,2774.0,2022-05-25 05:32:48.648681,2022-05-25 05:32:48.648681,2,0.0
8346,2774.0,2022-05-25 06:25:18.648681,2022-05-25 06:34:18.648681,41,9.0
8347,2775.0,2022-05-23 16:29:48.648681,2022-05-23 16:48:03.648681,5,18.25
8348,2775.0,2022-05-25 06:45:48.648681,2022-05-25 06:45:48.648681,2,0.0
8349,2776.0,2022-05-24 15:48:48.648681,2022-05-24 15:48:48.648681,2,0.0
8350,2776.0,2022-05-25 06:39:33.648681,2022-05-25 06:39:33.648681,2,0.0
8351,2776.0,2022-05-25 09:19:18.648681,2022-05-25 09:21:03.648681,13,1.75
8352,2777.0,2022-05-23 14:40:33.648681,2022-05-23 16:47:33.648681,44,127.0
8353,2777.0,2022-05-25 07:05:48.648681,2022-05-25 07:05:48.648681,2,0.0
8354,2778.0,2022-05-25 05:10:48.648681,2022-05-25 05:19:18.648681,29,8.5
8355,2778.0,2022-05-25 08:29:03.648681,2022-05-25 09:06:33.648681,112,37.5
8356,2779.0,2022-05-25 05:24:18.648681,2022-05-25 05:24:48.648681,4,0.5
8357,2780.0,2022-05-24 00:16:18.648681,2022-05-24 02:45:48.648681,48,149.5
8358,2780.0,2022-05-25 06:00:33.648681,2022-05-25 06:00:33.648681,2,0.0
8359,2781.0,2022-05-23 10:43:48.648681,2022-05-23 12:44:48.648681,47,121.0
8360,2781.0,2022-05-25 07:43:03.648681,2022-05-25 08:02:18.648681,54,19.25
8361,2782.0,2022-05-25 04:49:33.648681,2022-05-25 05:22:33.648681,112,33.0
8362,2782.0,2022-05-25 07:51:48.648681,2022-05-25 07:51:48.648681,2,0.0
8363,2783.0,2022-05-25 05:11:03.648681,2022-05-25 05:23:33.648681,46,12.5
8364,2783.0,2022-05-25 06:22:03.648681,2022-05-25 06:22:03.648681,2,0.0
8365,2783.0,2022-05-25 08:12:48.648681,2022-05-25 08:51:18.648681,113,38.5
8366,2784.0,2022-05-24 20:41:48.648681,2022-05-24 22:02:33.648681,46,80.75
8367,2784.0,2022-05-25 09:17:03.648681,2022-05-25 09:17:03.648681,2,0.0
8368,2785.0,2022-05-23 20:26:48.648681,2022-05-23 22:29:33.648681,46,122.75
8369,2785.0,2022-05-25 04:56:48.648681,2022-05-25 05:05:03.648681,29,8.25
8370,2786.0,2022-05-22 08:28:48.648681,2022-05-22 08:37:48.648681,2,9.0
8371,2786.0,2022-05-24 12:42:18.648681,2022-05-24 12:42:18.648681,2,0.0
8372,2786.0,2022-05-25 06:49:03.648681,2022-05-25 06:49:03.648681,2,0.0
8373,2787.0,2022-05-25 05:33:33.648681,2022-05-25 06:28:48.648681,125,55.25
8374,2788.0,2022-05-23 00:57:18.648681,2022-05-23 01:46:18.648681,33,49.0
8375,2788.0,2022-05-25 05:27:48.648681,2022-05-25 05:27:48.648681,2,0.0
8376,2789.0,2022-05-25 04:00:03.648681,2022-05-25 04:00:03.648681,2,0.0
8377,2789.0,2022-05-25 08:32:18.648681,2022-05-25 08:55:48.648681,66,23.5
8378,2790.0,2022-05-25 04:57:03.648681,2022-05-25 04:57:03.648681,2,0.0
8379,2790.0,2022-05-25 06:33:48.648681,2022-05-25 06:47:33.648681,48,13.75
8380,2791.0,2022-05-24 14:05:18.648681,2022-05-24 17:38:18.648681,98,213.0
8381,2791.0,2022-05-25 05:18:48.648681,2022-05-25 05:42:33.648681,90,23.75
8382,2792.0,2022-05-23 03:04:03.648681,2022-05-23 03:36:18.648681,6,32.25
8383,2792.0,2022-05-25 05:08:18.648681,2022-05-25 05:08:18.648681,2,0.0
8384,2792.0,2022-05-25 06:53:48.648681,2022-05-25 06:58:33.648681,20,4.75
8385,2793.0,2022-05-25 05:27:18.648681,2022-05-25 05:27:18.648681,2,0.0
8386,2794.0,2022-05-23 11:36:18.648681,2022-05-23 11:46:03.648681,3,9.75
8387,2794.0,2022-05-25 05:10:48.648681,2022-05-25 05:10:48.648681,2,0.0
8388,2794.0,2022-05-25 07:32:48.648681,2022-05-25 07:51:03.648681,61,18.25
8389,2795.0,2022-05-24 20:33:33.648681,2022-05-24 20:33:33.648681,2,0.0
8390,2795.0,2022-05-25 06:15:48.648681,2022-05-25 06:15:48.648681,2,0.0
8391,2795.0,2022-05-25 07:51:03.648681,2022-05-25 07:51:03.648681,2,0.0
8392,2796.0,2022-05-23 05:44:33.648681,2022-05-23 07:06:33.648681,30,82.0
8393,2796.0,2022-05-25 05:54:33.648681,2022-05-25 05:54:33.648681,2,0.0
8394,2797.0,2022-05-24 13:11:48.648681,2022-05-24 13:11:48.648681,2,0.0
8395,2798.0,2022-05-24 17:59:03.648681,2022-05-24 20:29:48.648681,61,150.75
8396,2798.0,2022-05-25 06:55:33.648681,2022-05-25 07:15:48.648681,70,20.25
8397,2799.0,2022-05-22 15:39:18.648681,2022-05-22 16:24:03.648681,15,44.75
8398,2799.0,2022-05-25 06:06:03.648681,2022-05-25 06:06:03.648681,2,0.0
8399,2799.0,2022-05-25 09:11:33.648681,2022-05-25 09:11:33.648681,2,0.0
8400,2800.0,2022-05-25 03:58:48.648681,2022-05-25 03:58:48.648681,2,0.0
8401,2800.0,2022-05-25 07:16:33.648681,2022-05-25 07:37:48.648681,70,21.25
8402,2801.0,2022-05-24 17:54:48.648681,2022-05-24 18:40:03.648681,11,45.25
8403,2801.0,2022-05-25 05:36:03.648681,2022-05-25 05:38:48.648681,15,2.75
8404,2802.0,2022-05-23 05:17:48.648681,2022-05-23 06:08:48.648681,14,51.0
8405,2802.0,2022-05-25 05:55:18.648681,2022-05-25 06:13:18.648681,72,18.0
8406,2802.0,2022-05-25 09:08:33.648681,2022-05-25 09:20:03.648681,44,11.5
8407,2803.0,2022-05-25 05:28:18.648681,2022-05-25 05:28:18.648681,2,0.0
8408,2805.0,2022-05-22 09:52:18.648681,2022-05-22 09:52:18.648681,2,0.0
8409,2805.0,2022-05-25 06:12:33.648681,2022-05-25 06:12:33.648681,2,0.0
8410,2805.0,2022-05-25 08:12:48.648681,2022-05-25 08:12:48.648681,2,0.0
8411,2806.0,2022-05-25 05:35:18.648681,2022-05-25 05:35:18.648681,2,0.0
8412,2807.0,2022-05-22 08:01:48.648681,2022-05-22 10:31:03.648681,55,149.25
8413,2807.0,2022-05-25 05:59:18.648681,2022-05-25 05:59:18.648681,2,0.0
8414,2808.0,2022-05-25 03:22:18.648681,2022-05-25 04:18:18.648681,58,56.0
8415,2808.0,2022-05-25 07:43:18.648681,2022-05-25 07:43:18.648681,2,0.0
8416,2809.0,2022-05-25 03:57:03.648681,2022-05-25 04:12:48.648681,13,15.75
8417,2809.0,2022-05-25 06:50:33.648681,2022-05-25 07:05:18.648681,58,14.75
8418,2809.0,2022-05-25 09:19:48.648681,2022-05-25 09:19:48.648681,2,0.0
8419,2810.0,2022-05-23 12:49:48.648681,2022-05-23 13:43:48.648681,18,54.0
8420,2810.0,2022-05-25 06:31:18.648681,2022-05-25 06:46:33.648681,61,15.25
8421,2810.0,2022-05-25 08:04:18.648681,2022-05-25 08:14:18.648681,29,10.0
8422,2811.0,2022-05-23 17:27:33.648681,2022-05-23 18:25:18.648681,28,57.75
8423,2811.0,2022-05-25 06:10:18.648681,2022-05-25 06:10:18.648681,2,0.0
8424,2812.0,2022-05-23 05:23:18.648681,2022-05-23 06:14:48.648681,12,51.5
8425,2812.0,2022-05-25 06:47:03.648681,2022-05-25 06:47:03.648681,2,0.0
8426,2812.0,2022-05-25 09:24:33.648681,2022-05-25 09:24:33.648681,2,0.0
8427,2813.0,2022-05-25 05:41:48.648681,2022-05-25 06:05:18.648681,91,23.5
8428,2813.0,2022-05-25 07:44:18.648681,2022-05-25 07:44:18.648681,2,0.0
8429,2814.0,2022-05-25 04:53:48.648681,2022-05-25 05:27:03.648681,121,33.25
8430,2814.0,2022-05-25 09:25:48.648681,2022-05-25 09:34:33.648681,35,8.75
8431,2815.0,2022-05-24 20:02:18.648681,2022-05-24 20:02:18.648681,2,0.0
8432,2815.0,2022-05-25 07:37:48.648681,2022-05-25 07:43:33.648681,22,5.75
8433,2816.0,2022-05-24 08:03:33.648681,2022-05-24 09:47:48.648681,32,104.25
8434,2816.0,2022-05-25 04:57:18.648681,2022-05-25 04:57:18.648681,2,0.0
8435,2816.0,2022-05-25 06:59:03.648681,2022-05-25 06:59:03.648681,2,0.0
8436,2817.0,2022-05-24 20:37:48.648681,2022-05-24 21:40:03.648681,29,62.25
8437,2818.0,2022-05-24 13:38:33.648681,2022-05-24 16:16:03.648681,82,157.5
8438,2818.0,2022-05-25 06:15:48.648681,2022-05-25 06:15:48.648681,2,0.0
8439,2818.0,2022-05-25 07:59:48.648681,2022-05-25 07:59:48.648681,2,0.0
8440,2819.0,2022-05-25 08:04:18.648681,2022-05-25 08:07:03.648681,8,2.75
8441,2820.0,2022-05-25 05:05:33.648681,2022-05-25 05:08:48.648681,14,3.25
8442,2820.0,2022-05-25 07:40:03.648681,2022-05-25 07:40:03.648681,2,0.0
8443,2821.0,2022-05-23 04:56:18.648681,2022-05-23 04:56:18.648681,2,0.0
8444,2821.0,2022-05-25 05:20:33.648681,2022-05-25 05:32:03.648681,48,11.5
8445,2821.0,2022-05-25 07:28:33.648681,2022-05-25 07:33:33.648681,16,5.0
8446,2822.0,2022-05-22 08:33:48.648681,2022-05-22 09:47:18.648681,30,73.5
8447,2822.0,2022-05-25 04:59:33.648681,2022-05-25 04:59:33.648681,2,0.0
